RowNumber;CustomerId;Surname;CPF;CEP;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
1254;15699523;Chu;6.19058E+11;1891637;499;Germany;Female;55;4;126817.65;2;1;0;123269.71;0
1255;15610383;Dumetolisa;6.06444E+11;8879749;628;France;Female;46;1;46870.43;4;1;0;31272.14;1
1256;15615032;Peng;9.49142E+11;9659386;624;Spain;Male;46;3;0;2;1;1;62825.03;0
1257;15781989;Drake-Brockman;3.55278E+11;5704180;733;France;Male;42;9;120094.93;1;1;0;184056.45;0
1258;15647402;Wan;6.09088E+11;9375274;628;France;Female;38;3;0;2;1;1;48924.73;0
1259;15740494;Cameron;9.74569E+11;6907172;633;France;Female;33;3;0;2;1;0;191111.02;0
1260;15701265;Tretiakov;1.24185E+11;8222264;559;Germany;Female;36;1;104356.94;2;0;1;54184.06;0
1261;15743532;Ball;8.85103E+11;1040868;704;Germany;Male;27;5;147004.34;1;1;0;64381.33;1
1262;15794870;Sal;4.29029E+11;9902629;744;Germany;Male;38;6;73023.17;2;1;0;78770.86;0
1263;15747591;Chung;4.77493E+11;5680471;665;Spain;Female;40;1;173432.55;1;0;1;116766.79;0
1264;15726557;Lai;9.85229E+11;7987356;638;France;Female;42;7;165679.92;1;0;0;32916.29;0
1265;15732199;Gether;3.51819E+11;9398802;837;Spain;Male;31;9;104678.62;1;0;1;50972.6;0
1266;15662291;Davidson;1.75547E+11;7695119;534;France;Female;55;8;116973.26;3;1;0;122066.5;1
1267;15749050;Justice;8.22326E+11;3694377;548;France;Female;36;3;0;1;1;0;65996.9;0
1268;15781586;Osonduagwuike;7.38268E+11;4281673;837;Germany;Male;38;2;126732.85;1;1;1;79577.38;0
1269;15617078;Ewing;8.54362E+11;4290460;658;France;Female;44;6;148481.09;1;1;0;130529.13;0
1270;15723339;Chin;4.41614E+11;5785943;554;France;Female;38;4;137654.05;2;1;1;172629.67;0
1271;15671322;Chiang;3.27027E+11;7943138;724;Germany;Male;30;7;115315.04;1;1;0;15216.53;0
1272;15793854;Ahmed;3.05838E+11;4235947;723;France;Male;42;2;99095.73;1;1;1;17512.53;0
1273;15756539;Marshall;2.32085E+11;7424826;585;Germany;Female;39;7;165610.41;2;0;0;131852.01;0
1274;15612064;Tsou;8.03783E+11;3462314;474;France;Male;33;5;0;2;1;0;181945.52;1
1275;15625916;Chien;6.5674E+11;3778322;562;Spain;Male;32;6;161628.66;1;1;0;91482.5;0
1276;15683195;Ubanwa;8.1415E+11;9660204;719;France;Male;32;9;146605.27;1;1;1;77119.45;0
1277;15690182;Kapustin;1.58469E+11;7026739;635;Germany;Male;37;5;113488.68;1;1;0;95611.74;1
1278;15721719;Calabresi;8.97606E+11;6556465;743;France;Male;42;7;77002.2;2;1;1;80428.42;0
1279;15641690;Hsiao;3.49685E+11;8607840;681;Spain;Male;67;7;0;2;0;1;163714.92;0
1280;15634896;Grant;4.2831E+11;3095939;521;France;Female;39;6;0;2;0;1;27375.15;0
1281;15671590;H?;3.36039E+11;1250810;741;Spain;Male;25;4;0;2;1;1;73873.65;0
1282;15779182;Chia;9.65966E+11;6583699;790;Spain;Male;46;8;182364.53;1;0;0;139266.48;1
1283;15778287;Ugoji;9.53594E+11;7252363;622;France;Male;35;8;0;2;1;1;131772.51;0
1284;15609510;Gregory;9.19134E+11;5557610;669;France;Male;45;7;149364.58;1;0;1;173454.07;0
1285;15742229;Mackay;5.5376E+11;1711038;583;France;Male;59;7;127450.14;1;0;1;67552.71;0
1286;15658532;Nnamutaezinwa;1.542E+11;6940416;520;Spain;Female;63;5;162278.32;1;1;1;34765.33;0
1287;15590993;Findlay;9.24036E+11;4903991;579;Spain;Male;37;5;152212.88;2;0;0;120219.14;0
1288;15565701;Ferri;6.78706E+11;5398685;698;Spain;Female;39;9;161993.89;1;0;0;90212.38;0
1289;15597239;Ku;5.69497E+11;3420048;548;Spain;Male;39;7;131468.44;1;1;0;164975.82;0
1290;15688880;Amechi;1.22753E+11;7268242;672;Germany;Male;40;10;102980.44;1;1;0;1285.81;1
1291;15813917;Kirk;3.53697E+11;2396650;653;Germany;Male;31;9;143321.97;1;1;0;83679.46;0
1292;15679611;Andrews;5.11513E+11;1872268;734;Spain;Female;37;2;130404.92;1;0;0;34548.74;0
1293;15636589;Murray;7.23082E+11;1902733;794;France;Female;41;7;0;2;1;1;74275.08;0
1294;15687752;Griffin;9.37164E+11;8481649;641;France;Male;30;2;87505.47;2;0;1;7278.57;0
1295;15584363;Longstaff;7.45742E+11;1146673;824;France;Male;30;0;133634.02;1;1;1;162053.92;0
1296;15737748;McWilliam;6.65516E+11;4951566;534;Spain;Female;33;3;151233.62;1;0;0;199336.63;0
1297;15803365;Coffee;7.11092E+11;2279547;653;Spain;Male;55;2;70263.83;1;0;1;62347.71;0
1298;15793247;Hancock;9.63178E+11;4747812;498;France;Male;34;5;0;2;1;1;91711.66;0
1299;15572360;Clark;4.5144E+11;6991063;683;France;Male;30;10;57657.49;1;0;0;79240.9;0
1300;15795166;Creswell;5.65004E+11;8292146;618;Germany;Male;42;8;153572.31;2;1;1;76679.6;0
1301;15724620;Dodds;2.71879E+11;1494476;538;France;Male;37;1;134752.08;1;1;0;162511.55;0
1302;15800856;Ewen;5.02745E+11;9670784;643;Spain;Male;34;3;83132.09;1;1;1;21360.88;0
1303;15671097;Carter;8.68655E+11;8271818;428;France;Female;31;2;0;2;1;0;54487.43;0
1304;15683930;Ch'iu;3.7366E+11;6462090;593;Germany;Female;32;9;134096.53;2;1;0;53931.05;1
1305;15749004;Tsao;7.96007E+11;5392426;718;France;Female;31;0;118100.59;2;1;0;103165.15;0
1306;15800434;Burgess;1.95145E+11;4075267;811;Germany;Male;52;10;76915.4;1;0;0;146359.81;1
1307;15709117;Fanucci;7.44627E+11;6052841;823;Spain;Female;46;3;81576.75;1;1;1;28370.95;1
1308;15638806;Blackburn;6.1944E+11;5074685;645;Spain;Male;49;2;0;2;0;0;10023.15;0
1309;15662294;Bennett;3.53985E+11;4551775;710;France;Male;33;10;118327.17;2;1;1;192928.82;0
1310;15690079;Boniwell;1.16437E+11;8081097;591;Spain;Male;30;8;124857.69;2;0;0;50485.7;0
1311;15759317;Vasilieva;5.78659E+11;8563142;748;Germany;Female;27;2;90971.85;1;1;1;131662.47;0
1312;15750497;Longo;7.78009E+11;6303491;850;France;Female;37;7;153147.75;1;1;1;152235.3;0
1313;15596181;Kwemto;8.65891E+11;9058341;542;France;Male;38;8;65942.26;1;1;1;68093.23;1
1314;15576602;Lawrence;3.54584E+11;9005538;809;France;Male;38;3;0;2;1;1;80061.31;0
1315;15644833;Duncan;6.9357E+11;7586309;675;France;Male;54;2;0;1;1;0;149583.67;1
1316;15734634;Bocharova;4.29528E+11;2426885;607;Spain;Female;27;5;100912.19;1;0;0;7631.27;0
1317;15808689;Morres;9.99686E+11;1560165;850;France;Female;31;4;0;2;1;1;33082.81;0
1318;15720702;Shih;5.5346E+11;2055726;789;France;Male;37;3;0;1;1;0;121883.87;1
1319;15665077;Vogel;2.25425E+11;5248812;598;France;Female;43;5;0;3;1;1;100722.72;1
1320;15763612;T'an;2.86234E+11;9781609;756;Germany;Male;41;2;124439.49;2;0;1;47093.11;0
1321;15596493;Wisdom;8.9335E+11;4209612;687;France;Female;47;7;0;2;1;1;177624.01;0
1322;15704483;Lorenzo;9.28505E+11;1397434;724;France;Male;40;6;0;2;0;0;106149.48;0
1323;15598846;Shahan;8.68887E+11;5019436;700;France;Female;44;2;58781.76;1;1;0;16874.92;0
1324;15629244;Bryant;4.67132E+11;4396889;635;Spain;Male;50;7;159453.64;2;0;0;54560.79;1
1325;15765537;Liang;6.63405E+11;9538529;687;Germany;Male;26;2;142721.52;1;1;1;153605.75;0
1326;15729975;Chidozie;1.15466E+11;9127260;613;France;Female;46;8;167795.6;1;0;1;44390.38;0
1327;15682773;Hayward;3.5981E+11;5876874;781;France;Female;38;3;128345.69;2;1;0;63218.85;0
1328;15688007;Liu;8.55093E+11;9487761;703;Spain;Male;20;3;165260.98;1;1;1;41626.78;0
1329;15574331;Alexeeva;7.38728E+11;2033730;593;Germany;Female;62;3;118233.81;1;0;1;24765.53;1
1330;15645572;Calabresi;9.01412E+11;6674180;743;France;Female;40;6;0;1;1;0;28280.8;1
1331;15742854;Lettiere;2.33824E+11;4801807;640;Spain;Female;46;8;0;2;1;0;89043.19;0
1332;15575417;Chou;3.02992E+11;2603368;849;Germany;Male;37;7;143452.74;2;1;1;17294.12;0
1333;15796721;Nnamutaezinwa;2.02607E+11;3487180;778;France;Male;38;3;145018.49;2;1;1;126702.41;0
1334;15734942;Nnamutaezinwa;7.42464E+11;6600010;539;Germany;Female;38;8;82407.51;1;1;0;13123.41;0
1335;15664772;Greece;7.23592E+11;5400722;489;Germany;Male;28;1;79460.98;2;1;1;167973.63;0
1336;15576683;Yin;9.25925E+11;7006399;568;Spain;Female;43;9;0;1;1;0;125870.79;1
1337;15682563;Larionova;2.65154E+11;1938515;618;Spain;Male;38;5;126473.99;1;1;0;91972.49;0
1338;15650889;Golubev;3.25318E+11;9117695;710;Germany;Female;30;10;133537.1;2;1;0;155593.74;0
1339;15612108;Norman;5.92238E+11;5491218;625;France;Male;52;5;164978.01;1;1;1;67788.49;0
1340;15761132;Capon;3.46777E+11;8762786;682;Spain;Male;46;7;128029.72;1;1;1;62615.35;0
1341;15645511;Chukwudi;6.60801E+11;1134547;727;Spain;Male;43;2;97403.18;1;1;1;107415.02;1
1342;15609824;Fedorov;3.74995E+11;5582127;794;France;Female;41;7;176845.41;3;1;0;166526.26;1
1343;15640268;Avdeeva;1.12083E+11;1667053;652;Spain;Male;71;4;0;1;1;1;120107.1;0
1344;15645778;Reid;5.10424E+11;2923744;670;Spain;Male;42;3;81589.04;1;1;0;188227.8;0
1345;15691104;Kennedy;5.98213E+11;4227975;460;Germany;Female;40;6;119507.58;2;1;0;91560.63;1
1346;15714567;Chan;8.33816E+11;6951149;568;Spain;Female;26;6;0;2;0;0;166495.2;0
1347;15777826;Wofford;7.34352E+11;6659766;643;France;Male;30;5;94443.77;1;1;1;165614.4;0
1348;15668445;Mai;4.22077E+11;5108273;521;France;Male;37;2;0;2;1;1;86372.24;0
1349;15576162;King;1.29319E+11;5908257;615;France;Male;32;7;92199.84;1;1;1;2755.53;0
1350;15778135;T'ao;3.68295E+11;8894045;575;Spain;Male;43;3;0;1;1;0;83594.51;0
1351;15613141;Hsu;1.08337E+11;6786699;717;France;Female;41;3;135756.96;1;1;1;103706.41;0
1352;15635435;White;6.50449E+11;8636022;648;France;Female;54;9;120633.42;1;0;0;5924.38;1
1353;15596552;Stephens;6.3865E+11;1614308;535;Germany;Male;48;5;134542.73;1;1;1;58203.67;1
1354;15623644;Frolov;4.66054E+11;6514164;626;Spain;Male;29;7;0;2;1;0;49361.84;0
1355;15683403;Lombardi;5.50299E+11;3781094;611;Spain;Male;52;7;0;1;0;1;73585.18;1
1356;15615029;Munro;5.55605E+11;4188697;734;Spain;Male;39;6;0;1;1;1;95135.27;0
1357;15769005;Hayward;7.73108E+11;9593977;709;France;Male;49;4;154344.49;2;1;1;38794.57;0
1358;15746326;Fields;1.98122E+11;8386858;591;France;Male;43;3;0;2;0;1;198926.36;0
1359;15722364;Onwumelu;6.92402E+11;2382742;664;France;Male;43;9;189026.53;2;1;1;56099.86;0
1360;15704954;Suffolk;3.45359E+11;9983538;431;France;Male;37;0;120764.08;1;1;1;117023.08;0
1361;15694409;Tsao;6.75852E+11;6005117;647;Germany;Female;22;3;97975.82;2;0;1;62083;0
1362;15754068;Judd;2.96829E+11;3478828;578;France;Male;32;4;0;2;1;1;141822.8;0
1363;15683841;Hamilton;2.95666E+11;3545692;555;Germany;Male;41;10;113270.2;2;1;1;185387.14;0
1364;15789095;T'ang;7.77956E+11;1173670;775;Spain;Male;30;4;0;2;0;1;57461.13;0
1365;15719958;Degtyarev;2.29055E+11;2412351;850;Germany;Male;39;3;124548.99;2;1;1;120380.12;0
1366;15689514;Kang;3.37531E+11;7448445;625;France;Male;43;8;201696.07;1;1;0;133020.9;1
1367;15621353;Hudson;3.82857E+11;4134585;645;Spain;Female;37;7;0;2;1;0;13589.93;0
1368;15627232;Jibunoh;3.24275E+11;7293510;608;Germany;Male;44;7;114203.47;1;1;1;77830.36;1
1369;15745843;Kinlaw;7.89373E+11;2780849;689;Spain;Female;31;4;0;2;1;1;136610.02;0
1370;15722902;Chizuoke;3.85414E+11;3971204;652;Germany;Male;50;8;125437.64;1;1;1;17160.94;1
1371;15791767;Lucciano;5.74397E+11;8132802;769;France;Female;26;7;0;2;1;0;176843.53;0
1372;15792722;Omeokachie;3.4337E+11;5654299;611;France;Female;43;8;64897.75;1;1;0;114996.33;0
1373;15723006;Gorbunova;5.89371E+11;9167787;489;France;Male;38;8;0;2;0;1;196990.79;0
1374;15771942;Tikhonov;4.90457E+11;5999800;528;Germany;Female;46;9;135555.66;1;1;0;133146.03;1
1375;15774738;Campa;1.96934E+11;2877113;632;France;Male;44;3;107764.75;1;1;0;185667.72;0
1376;15574004;Mancini;2.81028E+11;9033967;429;France;Female;27;6;117307.44;2;1;1;24020.49;0
1377;15587233;Donoghue;5.01123E+11;9482656;457;France;Male;41;8;73700.12;3;1;1;185750.02;1
1378;15808228;Tuan;6.77451E+11;3648655;768;Spain;Female;44;6;60603.4;1;1;1;178045.97;0
1379;15682834;Johnstone;2.97199E+11;2002259;715;Spain;Female;35;4;40169.88;2;1;1;199857.47;0
1380;15571752;Romani;3.35173E+11;2078133;668;Germany;Female;32;10;92041.87;1;1;1;43595.9;0
1381;15743067;Fuller;7.79204E+11;5692916;625;Germany;Male;26;3;130483.95;1;1;0;122810.53;0
1382;15714466;Baxter;1.27899E+11;1740446;846;France;Female;41;5;0;3;1;0;3440.47;1
1383;15617982;Pirozzi;6.62762E+11;9604848;661;Spain;Female;42;3;0;2;1;0;35989.41;0
1384;15696637;Sung;6.20955E+11;7595228;571;France;Female;23;10;151097.28;1;0;1;17163.75;0
1385;15690647;Rogers;3.4213E+11;9955998;582;Spain;Female;46;8;67563.31;1;1;0;44506.09;1
1386;15672756;Mills;4.5552E+11;8589115;716;France;Female;35;8;112808.18;1;0;1;17848.3;0
1387;15704586;Osonduagwuike;8.20749E+11;2873109;758;France;Female;42;7;0;2;0;1;76209.56;0
1388;15674526;Byrne;8.48383E+11;3267678;725;France;Male;66;4;86459.8;1;1;1;141476.56;0
1389;15775295;McIntyre;9.11546E+11;6196287;630;France;Female;40;0;118633.08;1;0;1;60032.46;1
1390;15684196;Aitken;8.57696E+11;2765306;627;France;Female;55;2;159441.27;1;1;0;100686.11;1
1391;15727281;Macintyre;4.65311E+11;6824353;653;France;Female;27;9;0;2;1;0;96429.29;0
1392;15787835;Simpson;5.0647E+11;8236968;775;Germany;Female;38;4;125212.65;2;1;1;15795.88;1
1393;15730540;Simpson;9.16689E+11;8257423;794;Spain;Male;45;8;88656.37;2;1;0;116547.31;0
1394;15646276;Metcalfe;3.76428E+11;4889259;831;France;Female;32;2;146033.62;1;1;0;191260.74;0
1395;15582180;Lees;4.42566E+11;6470388;561;France;Male;29;9;120268.13;1;1;1;173870.39;0
1396;15697095;Zetticci;2.19592E+11;7512072;705;Spain;Male;46;7;0;2;1;0;117273.35;0
1397;15748797;Dale;7.77544E+11;9741463;636;Spain;Female;33;0;0;1;1;0;92277.47;1
1398;15754796;Byrne;1.332E+11;1617971;487;Germany;Female;46;4;135070.58;2;1;1;44244.49;1
1399;15628947;Praed;5.05051E+11;2111438;693;France;Female;38;3;0;2;0;0;78133.48;1
1400;15775546;Laurens;9.54219E+11;1373552;517;Spain;Female;29;5;0;2;1;0;103402.88;0
1401;15670481;Woods;5.1869E+11;3752804;684;France;Female;27;9;122550.05;2;0;1;137835.82;0
1402;15619029;Bykov;8.10442E+11;6987202;620;Spain;Female;43;2;0;2;1;0;20670.1;0
1403;15613282;Vorobyova;4.8368E+11;7977093;757;France;Male;29;8;130306.49;1;1;0;77469.38;0
1404;15721487;Pirogova;9.35929E+11;3780525;739;France;Female;27;6;0;1;1;1;57572.38;0
1405;15797276;Sturt;3.23412E+11;6035667;662;Spain;Female;41;4;90350.77;1;1;0;75884.65;1
1406;15612494;Panicucci;5.82625E+11;7033557;359;France;Female;44;6;128747.69;1;1;0;146955.71;1
1407;15629617;Cook;2.26163E+11;6371453;572;Spain;Male;23;2;126873.52;1;0;1;67040.12;0
1408;15600821;Hardy;3.01894E+11;1153061;721;France;Male;69;2;108424.19;1;1;1;178418.35;0
1409;15579062;Chu;8.85179E+11;9015744;707;France;Male;32;9;0;2;0;0;30807.02;0
1410;15814268;Franklin;6.70032E+11;8713263;444;France;Female;40;5;84350.07;1;1;0;143835.76;0
1411;15710164;P'eng;6.96634E+11;5761087;523;France;Female;73;7;0;2;0;0;130883.9;1
1412;15693904;Chiang;4.53676E+11;7304437;685;Germany;Female;30;4;84958.6;2;0;1;194343.72;0
1413;15588986;Grant;5.33876E+11;8028122;673;Germany;Female;29;4;99097.36;1;1;1;9796.69;0
1414;15797733;Udobata;6.57648E+11;9098626;503;Germany;Male;30;10;136622.55;2;0;0;47310.24;0
1415;15620507;Siciliani;3.89232E+11;2570643;485;Germany;Female;30;5;156771.68;1;1;1;141148.21;0
1416;15685150;Evans;1.81734E+11;2548225;799;Germany;Male;28;7;167658.33;2;1;1;111138.25;0
1417;15667651;Young;4.21849E+11;8629080;585;Spain;Female;33;8;0;2;1;0;114182.07;0
1418;15774166;Mitchell;2.65625E+11;7623901;607;Germany;Female;24;2;109483.54;2;0;1;127560.77;0
1419;15649280;Lucchese;3.49882E+11;6808542;521;Germany;Female;40;9;134504.78;1;1;0;18082.06;0
1420;15705657;Hewitt;6.76302E+11;6002844;535;France;Female;44;2;114427.86;1;1;1;136330.26;0
1421;15753969;K'ung;4.3545E+11;7150468;724;Spain;Male;45;5;83888.54;1;0;1;34121.81;0
1422;15742378;Swaim;9.79598E+11;1744604;520;Germany;Male;32;5;110029.77;1;1;0;56246.69;0
1423;15794874;Quinones;9.06149E+11;9515780;696;Spain;Male;41;9;127523.75;1;0;1;191417.42;0
1424;15589221;Kennedy;7.4799E+11;8118521;657;Germany;Male;30;1;139762.13;2;1;1;23317.88;0
1425;15596671;Endrizzi;9.55812E+11;4645825;603;Spain;Female;42;8;91611.12;1;0;0;144675.3;1
1426;15583668;Ludowici;6.35891E+11;4458687;726;France;Female;42;2;109471.79;1;0;1;175161.05;0
1427;15710206;Larson;9.85303E+11;5505686;591;France;Female;39;4;150500.64;1;1;0;14928.8;0
1428;15799966;Chigolum;5.90381E+11;3549807;792;Germany;Female;59;9;101609.77;1;0;0;161479.19;1
1429;15794560;Maclean;1.15847E+11;1746851;550;France;Male;57;5;0;1;1;1;133501.94;0
1430;15626485;Lu;8.26485E+11;8854978;601;France;Female;26;8;78892.23;1;1;1;23703.52;0
1431;15703143;Tuan;4.30298E+11;4288282;820;France;Female;29;3;82344.84;1;0;1;115985.38;0
1432;15809772;Glover;7.08248E+11;6202249;667;France;Male;48;2;0;1;1;0;43229.2;0
1433;15687959;Landman;5.89259E+11;3319647;573;Spain;Female;44;4;0;1;1;1;94862.93;0
1434;15585282;Trevisano;5.25209E+11;9472905;755;France;Male;62;1;127706.33;2;0;1;142377.69;0
1435;15714993;Longo;3.30685E+11;1552941;552;France;Female;41;9;124349.34;1;1;0;135635.25;0
1436;15596021;K?;8.08807E+11;2824727;598;Spain;Male;44;8;0;2;1;0;148487.9;0
1437;15646615;Muir;3.7207E+11;2226512;576;Germany;Male;28;1;119336.29;2;0;1;58976.85;0
1438;15742632;Alexeyeva;2.98505E+11;9270916;670;France;Female;31;9;0;1;0;1;76254.83;0
1439;15574068;Norman;1.79699E+11;5631186;504;Germany;Male;56;9;104217.3;1;0;0;55857.48;1
1440;15806967;Simmons;7.90646E+11;3649749;778;France;Female;65;7;0;1;1;1;77867.23;0
1441;15796334;Chukwualuka;5.63853E+11;7770465;558;Germany;Male;39;10;144757.02;1;1;0;22878.16;1
1442;15688713;McCall;7.761E+11;6536412;627;Spain;Male;44;6;0;1;1;1;114469.55;0
1443;15796179;Moore;5.30586E+11;2024971;683;France;Male;43;8;0;1;1;0;96754.8;0
1444;15598751;Ingram;8.38271E+11;2403126;556;France;Female;43;6;0;3;0;0;125154.57;1
1445;15703019;Okeke;8.17901E+11;3495828;583;France;Female;38;10;0;2;0;1;113597.64;0
1446;15646302;Shao;8.51602E+11;8283684;705;France;Female;24;7;100169.51;1;1;0;121408.55;0
1447;15680855;Iloabuchi;1.30776E+11;2255956;637;France;Male;33;2;145731.83;1;0;1;109219.43;0
1448;15697311;Nebechukwu;9.8634E+11;8007109;697;Spain;Male;56;5;110802.03;1;1;1;50230.31;1
1449;15585367;Diribe;8.23928E+11;5970089;555;Germany;Female;46;4;120392.99;1;1;0;177719.88;1
1450;15726556;Macgroarty;2.55771E+11;6182079;594;Germany;Female;26;6;135067.52;2;0;0;131211.86;0
1451;15676242;Artemova;7.59462E+11;2921165;632;Spain;Male;31;3;136556.44;1;1;0;82152.83;1
1452;15684198;McDonald;1.7276E+11;4075471;551;France;Female;38;10;0;2;1;1;216.27;0
1453;15774882;Mazzanti;3.79484E+11;2427809;687;France;Female;35;3;99587.43;1;1;1;1713.1;1
1454;15714227;Kelly;3.40094E+11;5314051;672;France;Female;53;7;0;1;1;1;136910.18;0
1455;15608653;Davison;5.44522E+11;7405984;521;Spain;Female;34;7;70731.07;1;1;1;20243.97;1
1456;15784280;Reilly;9.79415E+11;2445261;686;Germany;Male;35;2;109342.82;2;0;1;86043.27;0
1457;15789546;Ojiofor;4.52028E+11;7103537;639;Spain;Male;28;8;0;2;1;0;126561.07;0
1458;15590320;Shelton;2.6694E+11;1242462;850;France;Male;66;4;0;2;0;1;64350.8;0
1459;15678385;Lange;9.69547E+11;5808656;465;France;Male;25;2;78247.31;2;1;1;10472.31;0
1460;15571778;Trentini;7.2402E+11;9673464;817;France;Female;55;10;117561.49;1;1;0;95941.55;1
1461;15657085;Gardiner;6.42993E+11;5032010;578;France;Male;23;10;88980.32;1;1;1;125222.36;0
1462;15640627;Wan;1.62745E+11;2021999;611;Spain;Male;34;4;0;2;1;0;170950.58;0
1463;15566211;Hsu;5.98454E+11;6933497;616;Germany;Female;41;1;103560.57;1;1;0;236.45;1
1464;15669293;Hovell;1.76516E+11;8847353;517;France;Male;37;5;113308.84;1;0;1;31517.16;0
1465;15595067;Zhirov;1.1756E+11;3337216;637;Spain;Female;40;6;0;2;1;1;181610.6;0
1466;15753566;Espinosa;6.34304E+11;9680074;806;France;Female;32;3;63763.49;1;1;0;156593.09;0
1467;15650391;Wallace;4.87109E+11;9975329;633;France;Female;29;7;169988.35;1;1;0;4272;0
1468;15681843;Barbour;8.38459E+11;6385353;624;Germany;Female;35;0;180303.24;2;1;0;163587.9;0
1469;15814846;Ozerova;1.23039E+11;6442713;691;France;Male;52;3;0;1;1;0;175843.68;1
1470;15670374;Wright;5.71767E+11;7356774;819;Germany;Female;49;1;120656.86;4;0;0;166164.3;1
1471;15762332;Ulyanova;9.80306E+11;4778425;568;Germany;Female;31;1;61592.14;2;1;1;61796.64;0
1472;15700223;Steiner;9.45025E+11;9434247;806;France;Male;48;4;164701.68;1;1;1;21439.49;0
1473;15729956;Akabueze;6.3317E+11;3873177;726;Spain;Female;26;1;80780.16;1;1;1;19225.85;0
1474;15594862;Aleksandrova;3.42161E+11;6536370;552;France;Male;36;8;0;2;0;0;132547.02;0
1475;15598782;Pinto;4.50569E+11;5388287;755;Germany;Female;30;6;154221.37;2;0;1;62688.55;0
1476;15745080;Griffiths;5.98534E+11;8418679;634;France;Male;26;8;0;1;1;0;21760.96;0
1477;15703399;McNeil;3.91184E+11;4791672;756;France;Female;26;5;101641.14;2;0;1;154460.68;0
1478;15732175;Bruno;3.93483E+11;9482195;776;France;Male;37;2;0;1;0;1;8065;0
1479;15630725;Johnson;4.9743E+11;3485656;649;France;Female;45;5;92786.66;1;1;0;173365.9;1
1480;15640260;Okorie;2.18404E+11;3290403;595;Germany;Male;32;8;131081.66;2;1;1;69428.79;0
1481;15716822;Moen;6.50885E+11;9876300;646;France;Male;30;5;98014.74;1;1;1;12757.14;0
1482;15583748;McGuigan;9.39711E+11;8206431;592;Spain;Male;38;8;0;2;1;0;180426.2;0
1483;15605968;Fancher;8.56032E+11;6054457;574;France;Male;26;8;97460.1;1;1;1;43093.67;0
1484;15790683;Matthews;4.45672E+11;2440233;850;France;Male;36;1;104077.19;2;0;1;68594;0
1485;15607713;Kaeppel;3.30343E+11;9009118;850;Spain;Female;29;1;0;2;1;1;197996.65;0
1486;15700212;Shih;4.04103E+11;5167380;475;France;Female;46;10;0;2;0;0;122953;1
1487;15626710;Yudina;6.04904E+11;8276298;642;France;Female;39;4;0;1;1;1;76821.24;0
1488;15716491;Akabueze;1.76758E+11;1833443;710;Spain;Female;51;4;93656.95;1;0;1;141400.51;1
1489;15625824;Kornilova;3.8623E+11;3331423;596;Spain;Male;30;6;121345.88;4;1;0;41921.75;1
1490;15617705;Ozioma;7.72972E+11;9588199;609;France;Female;39;8;141675.23;1;0;1;175664.25;0
1491;15761976;Su;6.49705E+11;6426554;797;Spain;Female;31;8;0;2;1;0;117916.63;0
1492;15634891;Jamison;8.99832E+11;3853378;504;Germany;Female;43;7;102365.49;1;1;0;194690.77;1
1493;15744517;Esposito;9.93571E+11;2395721;735;Spain;Male;50;9;0;1;0;0;166677.35;1
1494;15686963;Hardiman;6.89955E+11;9826007;680;Spain;Female;30;3;0;1;1;0;160131.58;0
1495;15808189;Woodard;7.06405E+11;3209561;449;France;Male;52;6;0;2;0;1;123622;0
1496;15580845;Chienezie;7.66709E+11;6957282;685;Germany;Male;57;7;101868.51;1;0;1;113483.96;0
1497;15799156;Okwuadigbo;5.1816E+11;9788689;569;Spain;Male;38;8;0;2;0;0;79618.79;0
1498;15694296;Chineze;6.60523E+11;4827627;631;France;Male;35;9;112392.45;2;1;0;24472.23;0
1499;15677049;O'Brien;9.56764E+11;5836029;595;Germany;Female;25;7;106570.34;2;0;1;177025.79;0
1500;15583595;Tao;5.38876E+11;1739547;461;France;Female;28;8;0;1;1;1;103349.74;0
